image_id,split,image_path,mask_path
ILSVRC2012_test_00037303,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037303.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037303.png
ILSVRC2012_test_00037310,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037310.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037310.png
ILSVRC2012_test_00037317,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037317.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037317.png
ILSVRC2012_test_00037322,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037322.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037322.png
ILSVRC2012_test_00037339,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037339.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037339.png
ILSVRC2012_test_00037342,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037342.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037342.png
ILSVRC2012_test_00037359,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037359.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037359.png
ILSVRC2012_test_00037365,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037365.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037365.png
ILSVRC2012_test_00037377,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037377.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037377.png
ILSVRC2012_test_00037383,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037383.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037383.png
ILSVRC2012_test_00037388,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037388.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037388.png
ILSVRC2012_test_00037414,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037414.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037414.png
ILSVRC2012_test_00037425,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037425.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037425.png
ILSVRC2012_test_00037436,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037436.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037436.png
ILSVRC2012_test_00037465,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037465.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037465.png
ILSVRC2012_test_00037466,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037466.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037466.png
ILSVRC2012_test_00037516,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037516.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037516.png
ILSVRC2012_test_00037532,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037532.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037532.png
ILSVRC2012_test_00037537,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037537.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037537.png
ILSVRC2012_test_00037541,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037541.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037541.png
ILSVRC2012_test_00037577,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037577.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037577.png
ILSVRC2012_test_00037579,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037579.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037579.png
ILSVRC2012_test_00037595,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037595.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037595.png
ILSVRC2012_test_00037615,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037615.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037615.png
ILSVRC2012_test_00037632,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037632.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037632.png
ILSVRC2012_test_00037634,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037634.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037634.png
ILSVRC2012_test_00037635,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037635.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037635.png
ILSVRC2012_test_00037641,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037641.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037641.png
ILSVRC2012_test_00037643,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037643.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037643.png
ILSVRC2012_test_00037654,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037654.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037654.png
ILSVRC2012_test_00037667,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037667.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037667.png
ILSVRC2012_test_00037709,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037709.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037709.png
ILSVRC2012_test_00037716,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037716.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037716.png
ILSVRC2012_test_00037729,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037729.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037729.png
ILSVRC2012_test_00037752,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037752.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037752.png
ILSVRC2012_test_00037753,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037753.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037753.png
ILSVRC2012_test_00037759,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037759.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037759.png
ILSVRC2012_test_00037793,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037793.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037793.png
ILSVRC2012_test_00037810,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037810.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037810.png
ILSVRC2012_test_00037841,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037841.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037841.png
ILSVRC2012_test_00037845,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037845.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037845.png
ILSVRC2012_test_00037858,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037858.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037858.png
ILSVRC2012_test_00037874,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037874.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037874.png
ILSVRC2012_test_00037891,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037891.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037891.png
ILSVRC2012_test_00037906,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037906.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037906.png
ILSVRC2012_test_00037907,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037907.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037907.png
ILSVRC2012_test_00037915,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00037915.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00037915.png
ILSVRC2012_test_00037982,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037982.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037982.png
ILSVRC2012_test_00037984,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00037984.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00037984.png
ILSVRC2012_test_00038003,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038003.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038003.png
ILSVRC2012_test_00038035,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038035.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038035.png
ILSVRC2012_test_00038058,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038058.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038058.png
ILSVRC2012_test_00038088,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038088.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038088.png
ILSVRC2012_test_00038149,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038149.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038149.png
ILSVRC2012_test_00038159,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038159.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038159.png
ILSVRC2012_test_00038173,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038173.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038173.png
ILSVRC2012_test_00038181,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038181.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038181.png
ILSVRC2012_test_00038183,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038183.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038183.png
ILSVRC2012_test_00038194,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038194.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038194.png
ILSVRC2012_test_00038208,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038208.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038208.png
ILSVRC2012_test_00038222,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038222.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038222.png
ILSVRC2012_test_00038268,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038268.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038268.png
ILSVRC2012_test_00038277,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038277.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038277.png
ILSVRC2012_test_00038289,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038289.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038289.png
ILSVRC2012_test_00038290,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038290.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038290.png
ILSVRC2012_test_00038311,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038311.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038311.png
ILSVRC2012_test_00038328,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038328.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038328.png
ILSVRC2012_test_00038329,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038329.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038329.png
ILSVRC2012_test_00038338,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038338.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038338.png
ILSVRC2012_test_00038353,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038353.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038353.png
ILSVRC2012_test_00038354,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038354.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038354.png
ILSVRC2012_test_00038392,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038392.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038392.png
ILSVRC2012_test_00038403,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038403.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038403.png
ILSVRC2012_test_00038427,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038427.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038427.png
ILSVRC2012_test_00038434,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038434.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038434.png
ILSVRC2012_test_00038458,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038458.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038458.png
ILSVRC2012_test_00038463,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038463.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038463.png
ILSVRC2012_test_00038470,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038470.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038470.png
ILSVRC2012_test_00038479,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038479.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038479.png
ILSVRC2012_test_00038482,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038482.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038482.png
ILSVRC2012_test_00038495,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038495.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038495.png
ILSVRC2012_test_00038504,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038504.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038504.png
ILSVRC2012_test_00038510,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038510.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038510.png
ILSVRC2012_test_00038517,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038517.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038517.png
ILSVRC2012_test_00038520,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038520.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038520.png
ILSVRC2012_test_00038528,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038528.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038528.png
ILSVRC2012_test_00038529,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038529.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038529.png
ILSVRC2012_test_00038583,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038583.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038583.png
ILSVRC2012_test_00038589,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038589.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038589.png
ILSVRC2012_test_00038599,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038599.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038599.png
ILSVRC2012_test_00038600,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038600.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038600.png
ILSVRC2012_test_00038606,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038606.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038606.png
ILSVRC2012_test_00038609,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038609.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038609.png
ILSVRC2012_test_00038626,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038626.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038626.png
ILSVRC2012_test_00038653,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038653.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038653.png
ILSVRC2012_test_00038678,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038678.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038678.png
ILSVRC2012_test_00038698,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038698.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038698.png
ILSVRC2012_test_00038711,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038711.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038711.png
ILSVRC2012_test_00038729,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038729.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038729.png
ILSVRC2012_test_00038731,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038731.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038731.png
ILSVRC2012_test_00038733,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038733.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038733.png
ILSVRC2012_test_00038769,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038769.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038769.png
ILSVRC2012_test_00038771,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038771.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038771.png
ILSVRC2012_test_00038773,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038773.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038773.png
ILSVRC2012_test_00038776,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038776.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038776.png
ILSVRC2012_test_00038819,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038819.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038819.png
ILSVRC2012_test_00038823,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038823.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038823.png
ILSVRC2012_test_00038830,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038830.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038830.png
ILSVRC2012_test_00038837,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038837.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038837.png
ILSVRC2012_test_00038856,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038856.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038856.png
ILSVRC2012_test_00038862,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038862.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038862.png
ILSVRC2012_test_00038873,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038873.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038873.png
ILSVRC2012_test_00038879,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038879.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038879.png
ILSVRC2012_test_00038895,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038895.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038895.png
ILSVRC2012_test_00038912,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038912.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038912.png
ILSVRC2012_test_00038916,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038916.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038916.png
ILSVRC2012_test_00038922,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038922.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038922.png
ILSVRC2012_test_00038942,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038942.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038942.png
ILSVRC2012_test_00038957,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038957.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038957.png
ILSVRC2012_test_00038981,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00038981.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00038981.png
ILSVRC2012_test_00038988,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038988.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038988.png
ILSVRC2012_test_00038992,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038992.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038992.png
ILSVRC2012_test_00039001,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039001.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039001.png
ILSVRC2012_test_00039011,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039011.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039011.png
ILSVRC2012_test_00039037,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039037.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039037.png
ILSVRC2012_test_00039054,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039054.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039054.png
ILSVRC2012_test_00039074,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039074.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039074.png
ILSVRC2012_test_00039086,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039086.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039086.png
ILSVRC2012_test_00039126,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039126.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039126.png
ILSVRC2012_test_00039134,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039134.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039134.png
ILSVRC2012_test_00039163,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039163.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039163.png
ILSVRC2012_test_00039182,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039182.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039182.png
ILSVRC2012_test_00039215,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039215.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039215.png
ILSVRC2012_test_00039219,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039219.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039219.png
ILSVRC2012_test_00039225,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039225.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039225.png
ILSVRC2012_test_00039248,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039248.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039248.png
ILSVRC2012_test_00039261,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039261.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039261.png
ILSVRC2012_test_00039270,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039270.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039270.png
ILSVRC2012_test_00039310,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039310.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039310.png
ILSVRC2012_test_00039327,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039327.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039327.png
ILSVRC2012_test_00039346,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039346.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039346.png
ILSVRC2012_test_00039395,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039395.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039395.png
ILSVRC2012_test_00039411,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039411.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039411.png
ILSVRC2012_test_00039429,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039429.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039429.png
ILSVRC2012_test_00039430,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039430.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039430.png
ILSVRC2012_test_00039499,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039499.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039499.png
ILSVRC2012_test_00039509,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039509.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039509.png
ILSVRC2012_test_00039510,train,DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039510.jpg,DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039510.png
ILSVRC2012_test_00039543,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039543.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039543.png
ILSVRC2012_test_00039544,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039544.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039544.png
ILSVRC2012_test_00039545,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039545.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039545.png
ILSVRC2012_test_00039562,test,DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039562.jpg,DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039562.png
